PANRGN22CD,PANRGN22NM,RGN22CD,RGN22NM,CTY22CD,CTY22NM,CAUTH22CD,CAUTH22NM,LAD22CD,LAD22NM,WD22CD,WD22NM
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009040,Blackhalls
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009041,Brandon
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009042,Burnopfield and Dipton
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009043,Chester-le-Street East
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009044,Chester-le-Street North
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009045,Chester-le-Street South
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009046,Chester-le-Street West Central
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009047,Chilton
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009048,Consett North
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009049,Consett South
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009050,Coundon
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009051,Coxhoe
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009052,Craghead and South Moor
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009053,Crook
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009054,Dawdon
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009055,Deerness
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009056,Delves Lane
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009057,Deneside
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009058,Durham South
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009059,Easington
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009060,Elvet and Gilesgate
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009061,Esh and Witton Gilbert
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009062,Evenwood
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009063,Ferryhill
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009064,Framwellgate and Newton Hall
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009065,Horden
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009066,Lanchester
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009067,Leadgate and Medomsley
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009068,Lumley
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009069,Murton
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009070,Neville's Cross
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009071,North Lodge
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009072,Passfield
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009073,Pelton
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009074,Peterlee East
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009075,Peterlee West
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009076,Sacriston
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009077,Seaham
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009078,Sedgefield
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009079,Sherburn
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009080,Shildon and Dene Valley
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009081,Shotton and South Hetton
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009082,Spennymoor
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009083,Stanley
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009084,Tanfield
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009085,Tow Law
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009086,Trimdon and Thornley
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009087,Tudhoe
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009088,Weardale
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009089,West Auckland
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009090,Willington and Hunwick
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009091,Wingate
E12999901,The North,E12000001,North East,NA,NA,E47000010,North East,E06000047,County Durham,E05009092,Woodhouse Close
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009093,Alnwick
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009094,Amble
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009095,Amble West with Warkworth
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009096,Ashington Central
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009097,Bamburgh
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009098,Bedlington Central
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009099,Bedlington East
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009100,Bedlington West
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009101,Bellingham
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009102,Berwick East
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009103,Berwick North
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009104,Berwick West with Ord
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009106,Bywell
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009107,Choppington
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009108,College
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009109,Corbridge
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009110,Cowpen
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009111,Cramlington East
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009112,Cramlington Eastfield
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009113,Cramlington North
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009114,Cramlington South East
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009115,Cramlington Village
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009116,Cramlington West
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009117,Croft
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009118,Druridge Bay
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009119,Haltwhistle
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009120,Hartley
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009121,Haydon
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009122,Haydon and Hadrian
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009123,Hexham Central with Acomb
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009124,Hexham East
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009125,Hexham West
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009126,Hirst
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009127,Holywell
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009128,Humshaugh
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009129,Isabella
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009130,Kitty Brewster
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009131,Longhorsley
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009132,Longhoughton
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009133,Lynemouth
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009134,Morpeth Kirkhill
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009135,Morpeth North
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009136,Morpeth Stobhill
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009137,Newbiggin Central and East
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009139,Norham and Islandshires
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009141,Plessey
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009142,Ponteland East and Stannington
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009143,Ponteland North
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009144,Ponteland South with Heddon
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009145,Ponteland West
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009146,Prudhoe North
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009147,Prudhoe South
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009148,Rothbury
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009149,Seaton with Newbiggin West
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009151,Shilbottle
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009152,Sleekburn
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009153,South Blyth
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009154,South Tynedale
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009155,Stakeford
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009156,Stocksfield and Broomhaugh
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009157,Wensleydale
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05009158,Wooler
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05013270,Newsham
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05013271,Seghill with Seaton Delaval
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05013862,Bothal
E12999901,The North,E12000001,North East,NA,NA,E47000011,North of Tyne,E06000057,Northumberland,E05013863,Pegswood
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014171,Aspatria
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014175,Bothel and Wharrels
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014181,Cockermouth North
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014182,Cockermouth South
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014186,Dearham and Broughton
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014193,Harrington
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014198,Keswick
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014200,Maryport North
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014201,Maryport South
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014206,Moss Bay and Moorclose
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014207,St John's and Great Clifton
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014208,St Michael's
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014209,Seaton
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014210,Solway Coast
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014212,Thursby
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000026,Allerdale,E05014215,Wigton
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014222,Dalton North
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014223,Dalton South
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014228,Hawcoat and Newbarns
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014240,Old Barrow and Hindpool
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014241,Ormsgill and Parkside
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014244,Risedale and Roosecote
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000027,Barrow-in-Furness,E05014248,Walney Island
E12999901,The North,E12000002,North West,E10000006,Cumbria,NA,NA,E07000028,Carlisle,E05014172,Belah
